subject,session,Condition,ACC,RT,stimtype
176,Post,Experimental,1,663,con
176,Post,Experimental,,0,null
176,Post,Experimental,1,596,con
176,Post,Experimental,1,706,neu
176,Post,Experimental,1,742,inc
176,Post,Experimental,1,1230,con
176,Post,Experimental,1,689,con
176,Post,Experimental,1,673,con
176,Post,Experimental,,0,null
176,Post,Experimental,1,657,con
176,Post,Experimental,1,659,con
176,Post,Experimental,1,1116,inc
176,Post,Experimental,1,645,neu
176,Post,Experimental,1,743,inc
176,Post,Experimental,,0,null
176,Post,Experimental,1,692,con
176,Post,Experimental,1,655,con
176,Post,Experimental,0,0,con
176,Post,Experimental,0,0,con
176,Post,Experimental,,0,null
176,Post,Experimental,0,0,inc
176,Post,Experimental,0,0,con
176,Post,Experimental,,0,null
176,Post,Experimental,1,709,neu
176,Post,Experimental,,0,null
176,Post,Experimental,1,593,con
176,Post,Experimental,1,547,con
176,Post,Experimental,1,652,inc
176,Post,Experimental,,0,null
176,Post,Experimental,1,582,con
176,Post,Experimental,1,700,inc
176,Post,Experimental,1,619,neu
176,Post,Experimental,,0,null
176,Post,Experimental,1,608,neu
176,Post,Experimental,,0,null
176,Post,Experimental,1,633,neu
176,Post,Experimental,1,607,con
176,Post,Experimental,,0,null
176,Post,Experimental,1,669,neu
176,Post,Experimental,1,696,neu
176,Post,Experimental,1,655,inc
176,Post,Experimental,1,617,neu
176,Post,Experimental,,0,null
176,Post,Experimental,1,763,neu
176,Post,Experimental,,0,null
176,Post,Experimental,0,0,0
178,Pre,Experimental,1,601,neu
178,Pre,Experimental,1,533,con
178,Pre,Experimental,1,659,con
178,Pre,Experimental,1,953,inc
178,Pre,Experimental,1,563,con
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,1588,inc
178,Pre,Experimental,1,926,con
178,Pre,Experimental,1,636,con
178,Pre,Experimental,1,791,neu
178,Pre,Experimental,1,1158,inc
178,Pre,Experimental,1,773,con
178,Pre,Experimental,1,789,con
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,1048,neu
178,Pre,Experimental,1,994,inc
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,1023,inc
178,Pre,Experimental,1,610,con
178,Pre,Experimental,1,1091,inc
178,Pre,Experimental,1,647,neu
178,Pre,Experimental,1,1036,neu
178,Pre,Experimental,1,879,inc
178,Pre,Experimental,1,841,con
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,930,inc
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,997,inc
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,1091,inc
178,Pre,Experimental,1,697,neu
178,Pre,Experimental,1,1086,inc
178,Pre,Experimental,1,791,inc
178,Pre,Experimental,1,704,con
178,Pre,Experimental,1,761,neu
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,871,inc
178,Pre,Experimental,1,826,inc
178,Pre,Experimental,1,806,neu
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,699,neu
178,Pre,Experimental,1,686,con
178,Pre,Experimental,1,681,neu
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,852,con
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,812,con
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,627,con
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,1193,inc
178,Pre,Experimental,1,666,neu
178,Pre,Experimental,1,1088,inc
178,Pre,Experimental,1,653,con
178,Pre,Experimental,1,961,inc
178,Pre,Experimental,1,669,neu
178,Pre,Experimental,1,965,inc
178,Pre,Experimental,1,703,neu
178,Pre,Experimental,1,690,con
178,Pre,Experimental,1,827,inc
178,Pre,Experimental,1,890,inc
178,Pre,Experimental,1,622,con
178,Pre,Experimental,1,689,neu
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,765,neu
178,Pre,Experimental,1,755,neu
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,710,neu
178,Pre,Experimental,1,1098,inc
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,913,con
178,Pre,Experimental,1,824,inc
178,Pre,Experimental,1,647,con
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,722,neu
178,Pre,Experimental,1,693,con
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,813,inc
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,1247,inc
178,Pre,Experimental,1,799,inc
178,Pre,Experimental,1,777,neu
178,Pre,Experimental,1,888,inc
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,707,neu
178,Pre,Experimental,1,660,neu
178,Pre,Experimental,1,888,inc
178,Pre,Experimental,1,752,inc
178,Pre,Experimental,1,656,neu
178,Pre,Experimental,1,709,neu
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,751,con
178,Pre,Experimental,1,630,neu
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,998,con
178,Pre,Experimental,1,1646,inc
178,Pre,Experimental,1,727,neu
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,722,neu
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,1517,inc
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,787,neu
178,Pre,Experimental,1,732,con
178,Pre,Experimental,1,710,con
178,Pre,Experimental,1,753,neu
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,1612,inc
178,Pre,Experimental,1,974,inc
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,792,neu
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,833,inc
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,696,neu
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,963,con
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,730,con
178,Pre,Experimental,1,701,neu
178,Pre,Experimental,1,956,inc
178,Pre,Experimental,1,685,con
178,Pre,Experimental,1,785,con
178,Pre,Experimental,1,691,con
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,761,con
178,Pre,Experimental,1,608,con
178,Pre,Experimental,1,721,inc
178,Pre,Experimental,1,643,neu
178,Pre,Experimental,1,918,inc
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,741,con
178,Pre,Experimental,1,578,con
178,Pre,Experimental,1,725,con
178,Pre,Experimental,1,690,con
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,1013,inc
178,Pre,Experimental,1,684,con
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,717,neu
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,867,con
178,Pre,Experimental,1,767,con
178,Pre,Experimental,1,1239,inc
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,681,con
178,Pre,Experimental,1,929,inc
178,Pre,Experimental,1,758,neu
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,724,neu
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,707,neu
178,Pre,Experimental,1,652,con
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,684,neu
178,Pre,Experimental,1,704,neu
178,Pre,Experimental,1,1254,inc
178,Pre,Experimental,1,677,neu
178,Pre,Experimental,,0,null
178,Pre,Experimental,1,614,neu
178,Pre,Experimental,,0,null
178,Post,Experimental,1,651,neu
178,Post,Experimental,1,566,con
178,Post,Experimental,1,631,con
178,Post,Experimental,1,1316,inc
178,Post,Experimental,1,592,con
178,Post,Experimental,,0,null
178,Post,Experimental,1,897,inc
178,Post,Experimental,1,630,con
178,Post,Experimental,1,650,con
178,Post,Experimental,1,705,neu
178,Post,Experimental,1,1362,inc
178,Post,Experimental,1,573,con
178,Post,Experimental,1,627,con
178,Post,Experimental,,0,null
178,Post,Experimental,1,706,neu
178,Post,Experimental,1,875,inc
178,Post,Experimental,,0,null
178,Post,Experimental,1,1064,inc
178,Post,Experimental,1,725,con
178,Post,Experimental,1,1180,inc
178,Post,Experimental,1,642,neu
178,Post,Experimental,1,656,neu
178,Post,Experimental,1,1001,inc
178,Post,Experimental,1,546,con
178,Post,Experimental,,0,null
178,Post,Experimental,1,948,inc
178,Post,Experimental,,0,null
178,Post,Experimental,1,802,inc
178,Post,Experimental,,0,null
178,Post,Experimental,1,1004,inc
178,Post,Experimental,1,655,neu
178,Post,Experimental,1,884,inc
178,Post,Experimental,1,731,inc
178,Post,Experimental,1,799,con
178,Post,Experimental,1,710,neu
178,Post,Experimental,,0,null
178,Post,Experimental,1,751,inc
178,Post,Experimental,1,647,inc
178,Post,Experimental,1,550,neu
178,Post,Experimental,,0,null
178,Post,Experimental,1,766,neu
178,Post,Experimental,1,606,con
178,Post,Experimental,1,797,neu
178,Post,Experimental,,0,null
178,Post,Experimental,1,1337,con
178,Post,Experimental,,0,null
178,Post,Experimental,1,707,con
178,Post,Experimental,,0,null
178,Post,Experimental,1,668,con
178,Post,Experimental,,0,null
178,Post,Experimental,1,809,inc
178,Post,Experimental,1,658,neu
178,Post,Experimental,1,1094,inc
178,Post,Experimental,1,676,con
178,Post,Experimental,1,761,inc
178,Post,Experimental,1,660,neu
178,Post,Experimental,1,907,inc
178,Post,Experimental,1,620,neu
178,Post,Experimental,1,658,con
178,Post,Experimental,1,745,inc
178,Post,Experimental,1,754,inc
178,Post,Experimental,1,561,con
178,Post,Experimental,1,689,neu
178,Post,Experimental,,0,null
178,Post,Experimental,1,583,neu
178,Post,Experimental,1,662,neu
178,Post,Experimental,,0,null
178,Post,Experimental,1,877,neu
178,Post,Experimental,1,741,inc
178,Post,Experimental,,0,null
178,Post,Experimental,1,627,con
178,Post,Experimental,1,693,inc
178,Post,Experimental,1,644,con
178,Post,Experimental,,0,null
178,Post,Experimental,1,742,neu
178,Post,Experimental,1,669,con
178,Post,Experimental,,0,null
178,Post,Experimental,1,723,inc
178,Post,Experimental,,0,null
178,Post,Experimental,1,750,inc
178,Post,Experimental,1,808,inc
178,Post,Experimental,1,658,neu
178,Post,Experimental,1,791,inc
178,Post,Experimental,,0,null
178,Post,Experimental,1,708,neu
178,Post,Experimental,1,668,neu
178,Post,Experimental,1,756,inc
178,Post,Experimental,1,619,inc
178,Post,Experimental,1,607,neu
178,Post,Experimental,1,587,neu
178,Post,Experimental,,0,null
178,Post,Experimental,1,704,con
178,Post,Experimental,1,710,neu
178,Post,Experimental,,0,null
178,Post,Experimental,1,635,con
178,Post,Experimental,1,767,inc
178,Post,Experimental,1,539,neu
178,Post,Experimental,,0,null
178,Post,Experimental,1,626,neu
178,Post,Experimental,,0,null
178,Post,Experimental,1,738,inc
178,Post,Experimental,,0,null
178,Post,Experimental,1,742,neu
178,Post,Experimental,1,760,con
178,Post,Experimental,1,680,con
178,Post,Experimental,1,582,neu
178,Post,Experimental,,0,null
178,Post,Experimental,1,807,inc
178,Post,Experimental,1,764,inc
178,Post,Experimental,,0,null
178,Post,Experimental,0,0,neu
178,Post,Experimental,,0,null
178,Post,Experimental,1,1364,inc
178,Post,Experimental,,0,null
178,Post,Experimental,1,668,neu
178,Post,Experimental,,0,null
178,Post,Experimental,1,846,con
178,Post,Experimental,,0,null
178,Post,Experimental,1,729,con
178,Post,Experimental,1,635,neu
178,Post,Experimental,1,878,inc
178,Post,Experimental,1,672,con
178,Post,Experimental,1,604,con
178,Post,Experimental,1,757,con
178,Post,Experimental,,0,null
178,Post,Experimental,1,606,con
178,Post,Experimental,1,701,con
178,Post,Experimental,1,721,inc
178,Post,Experimental,1,661,neu
178,Post,Experimental,1,847,inc
178,Post,Experimental,,0,null
178,Post,Experimental,1,649,con
178,Post,Experimental,1,695,con
178,Post,Experimental,1,745,con
178,Post,Experimental,1,576,con
178,Post,Experimental,,0,null
178,Post,Experimental,1,787,inc
178,Post,Experimental,1,775,con
178,Post,Experimental,,0,null
178,Post,Experimental,1,682,neu
178,Post,Experimental,,0,null
178,Post,Experimental,1,625,con
178,Post,Experimental,1,767,con
178,Post,Experimental,1,712,inc
178,Post,Experimental,,0,null
178,Post,Experimental,1,733,con
178,Post,Experimental,1,794,inc
178,Post,Experimental,1,878,neu
178,Post,Experimental,,0,null
178,Post,Experimental,1,759,neu
178,Post,Experimental,,0,null
178,Post,Experimental,1,632,neu
178,Post,Experimental,1,676,con
178,Post,Experimental,,0,null
178,Post,Experimental,1,639,neu
178,Post,Experimental,1,718,neu
178,Post,Experimental,1,903,inc
178,Post,Experimental,1,588,neu
178,Post,Experimental,,0,null
178,Post,Experimental,1,737,neu
178,Post,Experimental,,0,null
178,Post,Experimental,0,0,0
182,Pre,Experimental,0,0,con
182,Pre,Experimental,0,302,neu
182,Pre,Experimental,0,0,inc
182,Pre,Experimental,1,1360,con
182,Pre,Experimental,1,493,neu
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,782,neu
182,Pre,Experimental,0,891,inc
182,Pre,Experimental,1,733,con
182,Pre,Experimental,1,701,neu
182,Pre,Experimental,1,649,con
182,Pre,Experimental,1,872,con
182,Pre,Experimental,1,747,inc
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,658,neu
182,Pre,Experimental,1,625,neu
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,858,con
182,Pre,Experimental,1,730,inc
182,Pre,Experimental,1,880,inc
182,Pre,Experimental,1,468,neu
182,Pre,Experimental,0,482,neu
182,Pre,Experimental,1,624,con
182,Pre,Experimental,1,751,con
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,1384,inc
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,661,con
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,851,inc
182,Pre,Experimental,1,703,inc
182,Pre,Experimental,1,556,neu
182,Pre,Experimental,1,762,inc
182,Pre,Experimental,1,618,con
182,Pre,Experimental,1,555,neu
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,571,neu
182,Pre,Experimental,1,572,con
182,Pre,Experimental,1,639,con
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,586,neu
182,Pre,Experimental,1,604,con
182,Pre,Experimental,1,463,neu
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,583,con
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,520,con
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,741,inc
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,670,con
182,Pre,Experimental,1,530,con
182,Pre,Experimental,1,594,con
182,Pre,Experimental,1,494,con
182,Pre,Experimental,1,883,inc
182,Pre,Experimental,1,608,con
182,Pre,Experimental,1,734,inc
182,Pre,Experimental,1,532,con
182,Pre,Experimental,1,654,inc
182,Pre,Experimental,1,669,con
182,Pre,Experimental,1,538,con
182,Pre,Experimental,1,773,con
182,Pre,Experimental,1,645,neu
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,740,inc
182,Pre,Experimental,1,475,neu
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,687,inc
182,Pre,Experimental,1,663,inc
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,658,con
182,Pre,Experimental,1,692,neu
182,Pre,Experimental,1,766,con
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,795,inc
182,Pre,Experimental,1,554,neu
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,622,neu
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,921,inc
182,Pre,Experimental,1,908,inc
182,Pre,Experimental,1,796,inc
182,Pre,Experimental,1,734,neu
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,901,inc
182,Pre,Experimental,1,914,inc
182,Pre,Experimental,1,727,inc
182,Pre,Experimental,1,938,neu
182,Pre,Experimental,1,656,con
182,Pre,Experimental,1,527,neu
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,657,neu
182,Pre,Experimental,1,712,con
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,770,inc
182,Pre,Experimental,1,596,neu
182,Pre,Experimental,1,726,inc
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,648,neu
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,657,con
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,822,inc
182,Pre,Experimental,1,712,inc
182,Pre,Experimental,1,673,con
182,Pre,Experimental,1,759,con
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,738,inc
182,Pre,Experimental,1,748,con
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,773,inc
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,729,neu
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,571,neu
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,748,neu
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,745,neu
182,Pre,Experimental,1,839,inc
182,Pre,Experimental,1,674,con
182,Pre,Experimental,1,610,neu
182,Pre,Experimental,1,586,neu
182,Pre,Experimental,1,669,neu
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,784,con
182,Pre,Experimental,1,815,inc
182,Pre,Experimental,1,652,neu
182,Pre,Experimental,1,704,neu
182,Pre,Experimental,1,715,con
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,782,inc
182,Pre,Experimental,1,667,con
182,Pre,Experimental,1,1433,inc
182,Pre,Experimental,1,1349,con
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,715,neu
182,Pre,Experimental,1,1471,inc
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,974,con
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,774,inc
182,Pre,Experimental,1,974,inc
182,Pre,Experimental,1,719,neu
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,713,neu
182,Pre,Experimental,1,924,inc
182,Pre,Experimental,1,839,inc
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,592,neu
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,857,inc
182,Pre,Experimental,1,734,con
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,833,inc
182,Pre,Experimental,1,608,neu
182,Pre,Experimental,1,738,con
182,Pre,Experimental,1,645,neu
182,Pre,Experimental,,0,null
182,Pre,Experimental,1,631,neu
182,Pre,Experimental,,0,null
182,Post,Experimental,1,708,con
182,Post,Experimental,1,547,neu
182,Post,Experimental,0,878,inc
182,Post,Experimental,1,922,con
182,Post,Experimental,1,566,neu
182,Post,Experimental,,0,null
182,Post,Experimental,1,669,neu
182,Post,Experimental,0,1415,inc
182,Post,Experimental,1,733,con
182,Post,Experimental,1,509,neu
182,Post,Experimental,1,713,con
182,Post,Experimental,1,652,con
182,Post,Experimental,1,696,inc
182,Post,Experimental,,0,null
182,Post,Experimental,1,512,neu
182,Post,Experimental,1,483,neu
182,Post,Experimental,,0,null
182,Post,Experimental,1,515,con
182,Post,Experimental,1,640,inc
182,Post,Experimental,0,438,inc
182,Post,Experimental,1,525,neu
182,Post,Experimental,1,587,neu
182,Post,Experimental,1,571,con
182,Post,Experimental,1,519,con
182,Post,Experimental,,0,null
182,Post,Experimental,0,452,inc
182,Post,Experimental,,0,null
182,Post,Experimental,1,601,con
182,Post,Experimental,,0,null
182,Post,Experimental,1,608,inc
182,Post,Experimental,1,632,inc
182,Post,Experimental,1,478,neu
182,Post,Experimental,1,553,inc
182,Post,Experimental,1,520,con
182,Post,Experimental,1,462,neu
182,Post,Experimental,,0,null
182,Post,Experimental,1,451,neu
182,Post,Experimental,1,586,con
182,Post,Experimental,1,480,con
182,Post,Experimental,,0,null
182,Post,Experimental,1,500,neu
182,Post,Experimental,1,430,con
182,Post,Experimental,1,564,neu
182,Post,Experimental,,0,null
182,Post,Experimental,1,568,con
182,Post,Experimental,,0,null
182,Post,Experimental,1,573,con
182,Post,Experimental,,0,null
182,Post,Experimental,1,951,inc
182,Post,Experimental,,0,null
182,Post,Experimental,1,740,con
182,Post,Experimental,1,524,con
182,Post,Experimental,1,557,con
182,Post,Experimental,1,383,con
182,Post,Experimental,1,538,inc
182,Post,Experimental,1,542,con
182,Post,Experimental,0,0,inc
182,Post,Experimental,1,823,con
182,Post,Experimental,1,562,inc
182,Post,Experimental,1,509,con
182,Post,Experimental,1,587,con
182,Post,Experimental,1,608,con
182,Post,Experimental,1,587,neu
182,Post,Experimental,,0,null
182,Post,Experimental,1,649,inc
182,Post,Experimental,1,607,neu
182,Post,Experimental,,0,null
182,Post,Experimental,1,587,inc
182,Post,Experimental,1,648,inc
182,Post,Experimental,,0,null
182,Post,Experimental,1,566,con
182,Post,Experimental,1,600,neu
182,Post,Experimental,1,537,con
182,Post,Experimental,,0,null
182,Post,Experimental,1,740,inc
182,Post,Experimental,1,719,neu
182,Post,Experimental,,0,null
182,Post,Experimental,1,505,neu
182,Post,Experimental,,0,null
182,Post,Experimental,1,781,inc
182,Post,Experimental,1,732,inc
182,Post,Experimental,1,724,inc
182,Post,Experimental,1,543,neu
182,Post,Experimental,,0,null
182,Post,Experimental,1,673,inc
182,Post,Experimental,1,742,inc
182,Post,Experimental,1,685,inc
182,Post,Experimental,1,580,neu
182,Post,Experimental,1,601,con
182,Post,Experimental,1,548,neu
182,Post,Experimental,,0,null
182,Post,Experimental,1,508,neu
182,Post,Experimental,0,0,con
182,Post,Experimental,,0,null
182,Post,Experimental,0,0,inc
182,Post,Experimental,1,490,neu
182,Post,Experimental,1,777,inc
182,Post,Experimental,,0,null
182,Post,Experimental,1,670,neu
182,Post,Experimental,,0,null
